GlobalId,IFC_Class,Name,ObjectType,Tag,Primary_Material,Property_Count
0UpBBwc1T17OveCplO6QXF,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID1eccb2fa-9817-411d-8e68-333bd819a84f,HOLE,16
11XHzEZdj0iQR7cDI$frBI,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID41851f4e-8e7b-40b1-a6c7-98d4bfa752d2,8.8_Gav,16
1fKzisKW1D4QdlUFx2ZsLG,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID6953db36-5200-4d11-a9ef-78fec28f6550,HOLE,16
3XbI1CyHXE5wVLjfKTWy9_,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDe195204c-f118-4e17-a7d5-b6951d83c27e,8.8_Gav,16
0k4hgKcaT44gt4s$VS6xZy,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID2e12ba94-9a47-4412-adc4-dbf7dc1bb8fc,HOLE,16
0uBh4QP$zE5AZIduOmFDqT,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID382eb11a-67ff-4e14-a8d2-9f86303cdd1d,8.8_Gav,16
1Ng9LeKpv6hRcFtlC9gj5E,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID57a89568-533e-46ad-b98f-def309aad14e,HOLE,16
004hC7peHEOOure1lbWBNm,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID0012b307-ce84-4e61-8e35-a01be580b5f0,8.8_Gav,16
3GnvwxzjvBdfkMj70pESGr,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDd0c79ebb-f6de-4b9e-9b96-b4703339c435,HOLE,16
3hxh_P2In3Out$M2jskw4V,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDebeebf99-092c-4363-8dff-582b76bba11f,8.8_Gav,16
1eRfRD5JvCoBX7AeknHVZx,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID686e96cd-153e-4cc8-b847-2a8bb145f8fb,HOLE,16
1L6dfKEpLFcgI4klVpVuPg,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID551a7a54-3b35-4f9a-a484-baf7f37f866a,8.8_Gav,16
2z9F_$b_X96BizyWlXGMT8,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDbd24ffbf-97e8-4918-bb3d-f20be1416748,HOLE,16
2RSGEqVgf9Wv8DOq5fwjLv,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID9b7103b4-7eaa-4983-920d-634169ead579,8.8_Gav,16
2wQesPb3XCpf0u5TENzHPq,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDba6a8d99-9438-4cce-9038-15d397f51674,HOLE,16
05TngydRvDru9Ism_H7_D$,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID05771abc-9dbe-4dd7-8252-db0f911fe37f,8.8_Gav,16
2uBfjGE1f5z8Y_2kwEo8M0,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDb82e9b50-381a-45f4-88be-0aee8ec88580,HOLE,16
35QAPhqmT9LhgxJJ8WagE1,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDc568a66b-d307-4956-babb-4d322092a381,8.8_Gav,16
2SgXYM3vz5aRZ6fKErf1P0,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID9caa1896-0f9f-4591-b8c6-a543b5a41640,HOLE,16
1xIdYkIvj6dggBhaAC94hu,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID7b4a78ae-4b9b-469e-aa8b-ae428c244af8,HOLE,16
3dI_HR09TETRb97wVI4OdI,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDe74be45b-0097-4e75-b949-1fa7d21189d2,8.8_Gav,16
32IXgxmfL0FvvnClr8U5pZ,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDc24a1abb-c295-403f-9e71-32fd48785ce3,HOLE,16
03VBeUd7T4hRNzLGR2jtUn,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID037cba1e-9c77-44ad-b5fd-5506c2b777b1,8.8_Gav,16
38aJp7vIz98hQRIInfPB$L,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDc8913cc7-e52f-4922-b69b-492c6964bfd5,HOLE,16
3zey3e$OL9OO5cTIcMGzyQ,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDfda3c0e8-fd85-4961-8166-75299643df1a,HOLE,16
2Az1_jbTvEpAnkxLGiweox,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID8af41fad-95de-4ecc-ac6e-ed542cea8cbb,8.8XOX,16
00Nc3Gaw10uOuoI977ysGK,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID005e60d0-93a0-40e1-8e32-4891c7f36414,8.8XOX,16
3JdsGEDavE$gLvmratbCrZ,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDd39f640e-364e-4efe-a579-c3593794cd63,8.8XOX,16
1Ley_99ffDoBZOvffJakwP,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID55a3cf89-269a-4dc8-b8d8-e69a5392ee99,8.8XOX,16
1jMGYYQZT4uOYGs2Dpxu8E,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID6d5908a2-6a37-44e1-8890-d82373ef820e,HOLE,16
32SszZ8KTFPu4so$u$djhm,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDc2736f63-2147-4f67-8136-cbfe3f9edaf0,HOLE,16
21rOWUKX93Qg_E$KTi25o_,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID81d5881e-5212-436a-af8e-fd476c085cbe,8.8XOX,16
1eTVTtx4r69h6JOcVuAI6A,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID6875f777-ec4d-4626-b193-6267f829218a,8.8XOX,16
0$0k6NFvj7Y9CJ_Abxk2dK,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID3f02e197-3f9b-4788-9313-f8a97bb829d4,8.8XOX,16
0f2R9JSo1CAQlj7TEfrrpx,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID2909b253-7320-4c29-abed-1dd3a9d75cfb,8.8XOX,16
1KAvSXIdP1Pu1PhXk8CA5O,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID542b9721-4a76-4167-8059-ae1b8830a158,8.8XOX,16
3oZxFHZHr2fBjrgKqmS$_w,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDf28fb3d1-8d1d-42a4-bb75-a94d3073ffba,8.8XOX,16
2ba6twXYD8RvRb_bIE6_Mx,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDa5906dfa-8623-486f-96e5-fa548e1be5bb,HOLE,16
0Fx2XC4sL58PG$Dj7_j0B_,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID0fec284c-1365-4521-943f-36d1feb402fe,8.8_Gav,16
13CeThqAzFc9VOyH_4PrLq,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID4332876b-d0af-4f98-97d8-f11f84675574,HOLE,16
1IhJIrnv12JxFxqDbS3Rxi,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID52ad34b5-c790-424f-b3fb-d0d95c0dbeec,HOLE,16
1Rju9P1K96jfzp$L7DqDG9,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID5bb78259-0542-46b6-9f73-fd51cdd0d409,8.8_Gav,16
1m2UxZgaXCVxLDENyZvwj2,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID7009eee3-aa48-4c7f-b54d-397f23e7ab42,HOLE,16
1TbkTnZnfEEA9mdvVL2Li2,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID5d96e771-8f1a-4e38-a270-9f97d5095b02,HOLE,16
2WFb_2j_v0XRw13dP2yNov,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDa03e5f82-b7ee-4085-be81-0e7642f17cb9,HOLE,16
3Fv7_z0DPB5QwX5FJXJFwe,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDcfe47fbd-00d6-4b15-aea1-14f4e14cfea8,HOLE,16
3ACKsGvLnF7uYd9Di_h$II,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDca314d90-e55c-4f1f-88a7-24db3eaff492,HOLE,16
2UsnPwHw58OOYtlk50rjhl,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID9edb167a-47a1-4861-88b7-bee140d6daef,HOLE,16
2cL3yXhK16mRPfE$MHmhks,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDa6543f21-ad40-46c1-b669-3bf591c2bbb6,HOLE,16
0_7DDH9hj0Oxz3Uy_OAnG9,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID3e1cd351-26bb-4063-bf43-7bcf982b1409,HOLE,16
0bWTZpBsv24Q2Nu21H5sIm,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID2581d8f3-2f6e-4211-a097-e020511764b0,HOLE,16
2SAQMuyTTB$RORh0wZbkx_,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID9c29a5b8-f1d7-4bfd-b61b-ac0ea396eefe,8.8_Gav,16
2KtrgRJRT4DgeGA6Mrv1LL,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID94df5a9b-4db7-4436-aa10-2865b5e41555,HOLE,16
2gL8dbpCH9NxkDM3w1QaRL,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDaa5489e5-ccc4-495f-bb8d-583e816a46d5,HOLE,16
0rNOkP6KL6o8Tajpm8TWSD,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID355d8b99-1945-46c8-8764-b73c0876070d,HOLE,16
0WCqnnTdLBDB39SoDvQAhT,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID20334c71-7675-4b34-b0c9-73237968aadd,HOLE,16
1Lth_GWC1E3fAdd567RFGF,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID55debf90-80c0-4e0e-92a7-9c51876cf40f,HOLE,16
3EknmBVEj9zeYvP51HY9g_,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDcebb1c0b-7ceb-49f6-88b9-645051889abe,HOLE,16
0KlrDIOODEZu8z$6Mhh5QH,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID14bf5352-6183-4e8f-823d-fc65abac5691,HOLE,16
3dqd64E6r7SujyGdYf84jT,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDe7d27184-386d-4773-8b7c-4278a9204b5d,HOLE,16
1Gm8kQzzD0xw$NH6983Lhv,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID50c08b9a-f7d3-40ef-afd7-4462480d5af9,HOLE,16
1s887dhSj6R8$SvyKZ6x5R,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID762081e7-adcb-466c-8fdc-e7c5231bb15b,HOLE,16
3J95dGkpj1rBLEOeA9Gv56,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDd32459d0-bb3b-41d4-b54e-628289439146,8.8XOX,16
2nkXemlq5AvvRpvLkYVQOd,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDb1ba1a30-bf41-4ae7-96f3-e55ba27da627,8.8XOX,16
38gDtnhETClvYYwCkQrOvT,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDc8a8ddf1-ace7-4cbf-98a2-e8cb9ad58e5d,8.8XOX,16
0XwTfSP6n7CxcFYyml2KIE,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID21e9da5c-646c-4733-b98f-8bcc2f09448e,8.8XOX,16
1fqcwigIHC$8fm8RIzYoPo,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID69d26eac-a924-4cfc-8a70-21b4bd8b2672,8.8XOX,16
0RtESBNyDC19PmMW7lELY1,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID1bdce70b-5fc3-4c04-9670-5a01ef395881,HOLE,16
3puYftfybAG8sxgdQHuE29,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDf3e22a77-a7c9-4a40-8dbb-aa7691e0e089,8.8_Gav,16
2IBWvx4Fb6yufXR4pq6LJB,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID922e0e7b-10f9-46f3-8a61-6c4cf41954cb,HOLE,16
0wJd7y5AD7VPwpSGY7iQuG,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID3a4e71fc-14a3-477d-9eb3-710887b1ae10,HOLE,16
3HPDwi4PbCrAFruQOr$GGj,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDd164deac-1199-4cd4-a3f5-e1a635fd042d,HOLE,16
2hnRTnkB12qvb9XoWVy0KF,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDabc5b771-b8b0-42d3-9949-87281ff0050f,HOLE,16
0_SFB6PBX8hQJdHfXghtjN,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID3e70f2c6-64b8-48ad-a4e7-46986aaf7b57,HOLE,16
0ry0fxzEz2CxHg8BgmfoJv,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID35f00a7b-f4ef-4233-b46a-20bab0a724f9,HOLE,16
3agQj7qrr4sRhwKtRsDNGH,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDe4a9ab47-d35d-44d9-bafa-5376f6357411,HOLE,16
16f$38EyrExgVUIxHxWUqm,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID46a7f0c8-3bcd-4eee-a7de-4bb47b81ed30,HOLE,16
3irrJ49bHFyQPe22aD3U3r,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDecd754c4-2654-4ff1-a668-08290d0de0f5,HOLE,16
1LS$YdZY9FxQzIxeX4R3am,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID5573f8a7-8e22-4fed-af52-ee88446c3930,HOLE,16
22WJqt4Jr8y9iX72IlXH86,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID82813d37-113d-48f0-9b21-1c24af851206,HOLE,16
02iuf0Onv9BuIIA2NVBCcU,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID02b38a40-631e-492f-8492-2825df2cc99e,HOLE,16
1uTq2f8SHF7wz1g1UkDSrt,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID787740a9-21c4-4f1f-af41-a817ae35cd77,HOLE,16
1IgiEWRN9FBBFfZIWz8oqa,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID52aac3a0-6d72-4f2c-b3e9-8d283d232d24,8.8_Gav,16
2OCIaFB_L3GQyjuUECXdG7,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID9831290f-2fe5-4341-af2d-e1e38c867407,HOLE,16
3rqCpxjSb36hYwSE$otvNb,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDf5d0ccfb-b5c9-431a-b8ba-70eff2df95e5,HOLE,16
1AI6jWkrX9fRTX_lDjCuI$,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID4a486b60-bb58-49a5-b761-faf36d3384bf,HOLE,16
30ka278_v5qhdc5IKHzA26,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDc0ba4087-23ee-45d2-b9e6-152511f4a086,HOLE,16
1SJTrlpML3_gjfBvAcq2nc,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID5c4ddd6f-cd65-43fa-ab69-2f92a6d02c66,HOLE,16
1uTp8Q4cvAZu99aUoshjyq,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID7877321a-126e-4a8f-8249-91ecb6aedf34,HOLE,16
2E9FKYf4T3TxwLnEBo1Xbw,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID8e24f522-a447-4377-be95-c4e2f206197a,HOLE,16
1ZBimS0SLENxMwSXQsmZdi,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID632ecc1c-01c5-4e5f-b5ba-7216b6c239ec,HOLE,16
2hinF1d9j1FO$jtGpPrW8_,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDabb313c1-9c9b-413d-8fed-dd0cd9d6023e,HOLE,16
0vro$KU6T3UeSNULeZwrze,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID39d72fd4-7867-437a-8717-795a23eb5f68,HOLE,16
2fhXx40gv8fRaEZtH$CBkf,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDa9ae1ec4-02ae-48a5-b90e-8f747f30bba9,HOLE,16
34DCI0FCn7mRf$O3xe4SwC,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDc434c480-3ccc-47c1-ba7f-603ee811ce8c,HOLE,16
1AuhMO3qj3UhKZfZuwn5ml,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID4ae2b598-0f4b-437a-b523-a63e3ac45c2f,8.8XOX,16
3zCKooZxnBjBZcjBdC0CyU,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDfd314cb2-8fbc-4bb4-b8e6-b4b9cc00cf1e,8.8XOX,16
17nqwb275CzOQ9dMNgbLeu,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID47c74ea5-0871-4cf5-8689-9d65ea955a38,8.8XOX,16
0$0zwJBc94_vTkGsXkGBty,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID3f03de93-2e62-44fb-976e-43686e40bdfc,8.8XOX,16
32owmfY_X5HvMDVS5ngZUy,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDc2cbac29-8be8-4547-958d-7dc171aa37bc,8.8XOX,16
36L4wYWun80PpFe1eXHjt5,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDc6544ea2-838c-4801-9ccf-a01a2146ddc5,8.8XOX,16
2_aZnU9ZnAeeHBhT8X5qve,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDbe923c5e-263c-4aa2-844b-add221174e68,8.8XOX,16
0d5JbO2Sv4cvmCr6oOhaJj,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID27153958-09ce-449b-9c0c-d46c98ae44ed,8.8XOX,16
3smpRB$1f25f$7w19L1sjm,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDf6c336cb-fc1a-4216-9fc7-e81255076b70,8.8XOX,16
13SnIzONP4mRKY0SUiTXwE,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID437314bd-6176-44c1-b522-01c7ac761e8e,8.8XOX,16
0tzt5ulxj1pvXIl2sQZusx,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID37f77178-bfbb-41cf-9852-bc2d9a8f8dbb,8.8XOX,16
2E7Rm4it17hAAfx18mJpvb,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID8e1dbc04-b370-47ac-a2a9-ec12304f3e65,8.8XOX,16
0yljFizI18sfp8Cp4t$IcA,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID3cbed3ec-f520-48da-9cc8-333137fd298a,8.8XOX,16
0DbMbIWv5DtBVfzgoRbjnR,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID0d956952-8391-4ddc-b7e9-f6ac9b96dc5b,8.8XOX,16
0IngV8ggDAKPrOW67DHtM4,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID12c6a7c8-aaa3-4a51-9d58-8061cd477584,8.8XOX,16
1u8ws05XD3JBrYO39P1OBA,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID7823ad80-1613-434c-bd62-6032590582ca,HOLE,16
3aL9fUY3jAcRTrrNiT4hU7,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDe4549a5e-883b-4a99-b775-d57b1d12b787,8.8_Gav,16
1l568Jjib4pAWjKnwYjKwy,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID6f146213-b6c9-44cc-a82d-531ea2b54ebc,8.8_Gav,16
0fYA4tB4PBguG_CUSFH7j9,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID2988a137-2c46-4bab-843e-31e70f447b49,8.8_Gav,16
02lKz0Lg97zOIfscHNuuLk,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID02bd4f40-56a2-47f5-84a9-da6457e3856e,8.8_Gav,16
0iuaCzAdnDfOvlDD2serBa,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID2ce2433d-2a7c-4da5-8e6f-34d0b6a352e4,HOLE,16
0uR5awBCrEZAVuGRZsGq39,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID386c593a-2ccd-4e8c-a7f8-41b8f64340c9,HOLE,16
3gbyj$JXvDNBi_H3l_FNJl,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDea97cb7f-4e1e-4d5c-bb3e-443bfe3d74ef,HOLE,16
2vd1XTXfv17fphqQgSjEu5,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDb99c185d-869e-411e-9ceb-d1aa9cb4ee05,HOLE,16
3L3yFK$m9B9B0rchcHWENv,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDd50fc3d4-ff02-4b24-b035-9ab99180e5f9,HOLE,16
3Iqea6p_nBkxCC7MhXPZzV,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDd2d28906-cfec-4bbb-b30c-1d6ae1663f5f,HOLE,16
24AKKWSFD5hAOgDbUaBWeR,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID84294520-70f3-45ac-a62a-3657a42e0a1b,8.8_Gav,16
3DRP7HejL3MPdvLTyMCv6a,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDcd6d91d1-a2d5-4359-99f9-55df163391a4,8.8_Gav,16
2$80oOhIL56vu8orbpXO7H,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDbf200c98-ad25-451b-9e08-cb59738581d1,HOLE,16
1EGC138vrEJg5T5WZmabPm,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID4e40c043-239d-4e4e-a15d-1608f0925670,HOLE,16
2fPLC_Viv84R7bfRtH$bOp,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDa965533e-7ece-4811-b1e5-a5bdd1fe5633,HOLE,16
2KZG2wZQ96NBgwxHJGe7d1,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID948d00ba-8da2-465c-baba-ed14d0a079c1,HOLE,16
0KYxia55D6ogiVcaNT2WoF,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID148bbb24-1453-46ca-ab1f-9a45dd0a0c8f,HOLE,16
0A7XcZTqz9Bvgoux92eyFB,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID0a1e19a3-774f-492f-9ab2-e3b242a3c3cb,HOLE,16
0xdxA0B312a9s6h5shCeH_,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID3b9fb280-2c30-4290-9d86-ac5dab32847e,HOLE,16
09u97q5an1CQwXK8MjRCp$,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID09e091f4-164c-4131-aea1-5085ad6cccff,HOLE,16
2VmcdxinH8SQ0iFB9LX6Yb,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID9fc269fb-b314-4871-a02c-3cb2558468a5,HOLE,16
3FFOqRWiL2bhhlRgSnyYbL,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDcf3d8d1b-82c5-4296-baef-6ea731f22955,HOLE,16
3D2SCsaCv7_fJZp4q$hlhf,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDcd09c336-90ce-47fa-94e3-cc4d3faefae9,HOLE,16
30LrTEJ2T51RHrby5yQ50R,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDc057574e-4c27-4505-b475-97c17c68501b,HOLE,16
1oN7MVq$58N9M9EPArb3O3,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID725c759f-d3f1-485c-9589-3992b5943603,HOLE,16
0upMBi09XBiOk2pr4Px$AU,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID38cd62ec-0098-4bb1-8b82-cf5119eff29e,HOLE,16
0UTQW6m6fBChIIrZ7OUEOX,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID1e75a806-c06a-4b32-b492-d631d878e621,HOLE,16
1wpGlf0oD4R8HmciW4gg9b,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID7acd0be9-0323-446c-8470-9ac804aaa265,HOLE,16
3FF8CEcxT3AgbHyB8FjV8a,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDcf3c830e-9bb7-432a-a951-f0b20fb5f224,HOLE,16
0$FpW2ngjDKhSIKtwXw3PH,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID3f3f3802-c6ab-4d52-b712-537ea1e83651,HOLE,16
0WYJYlcAD1qB7_zOHrORbk,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID208938af-98a3-41d0-b1fe-f5847561b96e,HOLE,16
3Top0DuHz1wQwzl90I$eXR,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDddcb300d-e11f-41e9-aebd-bc9012fe885b,HOLE,16
2SjKThYqTAmBnhxvDyucq1,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID9cb5476b-8b47-4ac0-bc6b-ef937ce26d01,HOLE,16
3bYYdHPFH2uQwx6hrhaNlP,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDe58a29d1-64f4-42e1-aebb-1abd6b917bd9,HOLE,16
2eZVnyBo9Cd9GeYN3153Wz,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDa88dfc7c-2f22-4c9c-9428-8970c114383d,HOLE,16
0Mt6yFWHb6Lw6VOmOlGivr,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID16dc6f0f-8119-4657-a19f-63062f42ce75,HOLE,16
0F$_cmhtT6Ju3YiFOWLly6,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID0fffe9b0-af77-464f-80e2-b0f62056ff06,HOLE,16
3CPpXVG3L1txarp_K_h8_T,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDcc67385f-4035-41df-b935-cfe53eac8f9d,HOLE,16
3jkOY1eIX1ou9CP_6SiU$G,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDedb98881-a128-41cb-824c-67e19cb1efd0,HOLE,16
2qo4a86qr7mO$u$PJIYSEk,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDb4c84908-1b4d-47c1-8ff8-fd94d289c3ae,HOLE,16
22pBdCXFbBtuMhEj4yncwV,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID82ccb9cc-84f9-4bdf-85ab-3ad13cc66e9f,HOLE,16
1jk2bX7YD2FRIol2LTtpPl,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID6db82961-1e23-423d-b4b2-bc255ddf366f,HOLE,16
3U9s8kplbBGwWAReZqYYUT,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,IDde27622e-cef9-4b43-a80a-6e88f48a279d,HOLE,16
0Jp6xIvPD38eNO3V6n9t30,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID13cc6ed2-e593-4322-85d8-0df1b12770c0,HOLE,16
1z01SHnBLC8va61$KC_C7I,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID7d001711-c4b5-4c23-9906-07f50cf8c1d2,HOLE,16
0H$3Sop3zBuwLA77rmwKBr,IfcMechanicalFastener,Bolt assembly,UNSPECIFIED,ID11fc3732-cc3f-4be3-a54a-1c7d70e942f5,HOLE,16
